carrier,lat,lon
La Poste,48.781238,2.316176
La Poste,48.804493,2.287988
La Poste,48.810132,2.190231
La Poste,48.902193,2.304311
La Poste,48.922798,2.259307
La Poste,48.792197,2.285077
La Poste,48.844136,2.185388
La Poste,48.9077,2.2466
La Poste,48.924792,2.293059
La Poste,48.8396,2.2395
La Poste,48.8949,2.281
La Poste,48.809593,2.236275
La Poste,48.815035,2.318691
La Poste,48.8903,2.198829
La Poste,48.890268,2.271134
La Poste,48.780896,2.262348
La Poste,48.884298,2.237288
La Poste,48.877799,2.17807
La Poste,48.8447,2.2116
La Poste,48.778996,2.290095
La Poste,48.8253,2.2148
La Poste,48.869998,2.225559
La Poste,48.820638,2.290615
La Poste,48.937696,2.33164
La Poste,48.931093,2.275376
La Poste,48.828898,2.24623
La Poste,48.844493,2.237528
La Poste,48.903466,2.267672
La Poste,48.917164,2.301191
La Poste,48.812197,2.325842
La Poste,48.888502,2.222858
La Poste,48.811475,2.271435
La Poste,48.900588,2.316254
La Poste,48.915663,2.227707
La Poste,48.898892,2.246298
La Poste,48.8910956,2.29524623
La Poste,48.891615,2.254458
La Poste,48.888795,2.169339
La Poste,48.881797,2.271497
La Poste,48.810367,2.300592
La Poste,48.7399751,2.30249814
La Poste,48.8933,2.289269
La Poste,48.8354,2.239887
La Poste,48.941755,2.497965
La Poste,48.867195,2.4183906
La Poste,48.9381,2.4605
La Poste,48.90477,2.44578
La Poste,48.901464,2.487389
La Poste,48.937409,2.428595
La Poste,48.921792,2.44719
La Poste,48.884302,2.534191
La Poste,48.879595,2.416496
La Poste,48.919796,2.537217
La Poste,48.898994,2.560719
La Poste,48.859797,2.438437
La Poste,48.857692,2.527919
La Poste,48.848895,2.55289
La Poste,48.894596,2.457396
La Poste,48.936394,2.532957
La Poste,48.891797,2.406007
La Poste,48.905394,2.505696
La Poste,48.9657922,2.3632679
La Poste,48.884498,2.408068
La Poste,48.882399,2.439871
La Poste,48.870794,2.484439
La Poste,48.940193,2.354217
La Poste,48.9051394,2.33067828
La Poste,48.955209,2.384983
La Poste,48.950593,2.567887
La Poste,48.883591,2.511648
La Poste,48.956197,2.540742
La Poste,48.852991,2.417899
La Poste,48.868396,2.452116
La Poste,48.863993,2.466806
La Poste,48.90266,2.393152
La Poste,48.877797,2.458788
La Poste,48.914797,2.403078
La Poste,48.912497,2.521958
La Poste,48.9053783,2.32789768
La Poste,48.883195,2.478219
La Poste,48.887993,2.463078
La Poste,48.937592,2.372087
La Poste,48.914265,2.47997
La Poste,48.936392,2.354025
La Poste,48.843094,2.578207
La Poste,48.839497,2.546397
La Poste,48.948058,2.524995
La Poste,48.8049,2.415307
La Poste,48.753893,2.502295
La Poste,48.841091,2.522371
La Poste,48.814699,2.507197
La Poste,48.819999,2.415316
La Poste,48.7726641,2.36051197
La Poste,48.763211,2.406429
La Poste,48.793698,2.460441
La Poste,48.849298,2.475308
La Poste,48.754686,2.320368
La Poste,48.814794,2.348868
La Poste,48.7780214,2.33585522
La Poste,48.751399,2.48535
La Poste,48.803799,2.432735
La Poste,48.853801,2.487852
La Poste,48.743296,2.399857
La Poste,48.842593,2.503476
La Poste,48.807994,2.575376
La Poste,48.840597,2.417948
La Poste,48.802497,2.491347
La Poste,48.7717,2.519879
La Poste,48.763999,2.393709
La Poste,48.745999,2.468346
La Poste,48.794695,2.363909
La Poste,48.734197,2.419277
La Poste,48.846407,2.436832
La Poste,48.790093,2.38997
La Poste,48.814693,2.420439
La Poste,48.848796,2.457916
La Poste,48.818123,2.375572
La Poste,48.817798,2.39811
La Poste,48.819895,2.479408
La Poste,48.808993,2.444379
La Poste,48.804744,2.471714
La Poste,48.7946372,2.513988
La Poste,48.847694,2.423406
La Poste,48.810992,2.545102
La Poste,48.784596,2.400056
La Poste,48.790494,2.425868
La Poste,48.803194,2.552196
La Poste,48.787196,2.446578
La Poste,48.777894,2.45499
La Poste,48.971296,2.196839
La Poste,48.991592,2.276028
La Poste,48.969596,2.308199
La Poste,48.9909,2.260898
La Poste,48.986873,2.229031
La Poste,48.972062,2.400066
La Poste,48.985614,2.439885
La Poste,49.111997,2.218918
La Poste,48.989296,2.319481
La Poste,49.149858,2.273444
La Poste,48.967197,2.283837
La Poste,49.019817,2.242658
La Poste,49.044492,2.105518
La Poste,48.940392,2.223579
La Poste,48.958991,2.239697
La Poste,48.976692,2.375717
La Poste,49.050764,2.033741
La Poste,43.525799,5.44445
La Poste,43.175798,5.604049
La Poste,43.444692,4.941919
La Poste,43.452093,5.469299
La Poste,43.505325,4.987438
La Poste,43.413591,5.056178
La Poste,43.583691,5.001008
La Poste,43.406476,4.982159
La Poste,43.649123,5.094412
La Poste,43.802192,4.656734
La Poste,43.598151,5.484938
La Poste,43.446595,5.250273
La Poste,43.336396,5.407023
La Poste,43.639896,5.095121
La Poste,43.282798,5.402373
La Poste,43.2709,5.389444
La Poste,43.5327096,5.41848993
La Poste,43.304857,5.417157
La Poste,43.503156,5.392634
La Poste,43.292297,5.395925
La Poste,43.302394,5.397251
La Poste,43.288694,5.36342
La Poste,43.2416,5.39432
La Poste,43.305,5.3673
La Poste,43.293498,5.379283
La Poste,43.299724,5.430223
La Poste,43.249492,5.38811
La Poste,43.288697,5.460507
La Poste,43.268794,5.404689
La Poste,43.297397,5.483191
La Poste,43.322593,5.389608
La Poste,49.1768807,-0.3892784
La Poste,49.203695,-0.332039
La Poste,49.416405,0.23078
La Poste,49.175997,-0.321897
La Poste,49.1605923,-0.3426926
La Poste,49.180098,-0.364058
La Poste,49.043894,3.399058
La Poste,49.614329,3.220699
La Poste,45.691849,-0.327603
La Poste,45.937498,-0.964343
La Poste,45.6248,-1.024948
La Poste,49.569895,3.624303
La Poste,46.106149,-0.752455
La Poste,45.944882,-0.89293
La Poste,47.221398,2.064669
La Poste,45.156166,1.535366
La Poste,49.846698,3.290367
La Poste,49.380118,3.327984
La Poste,49.656296,3.292148
La Poste,41.5991,9.2751
La Poste,47.350696,5.039778
La Poste,47.0203,4.838565
La Poste,47.313302,5.11136
La Poste,47.316895,5.043416
La Poste,47.323599,5.036938
La Poste,47.310392,5.060078
La Poste,48.4680472,-2.5128653
La Poste,48.732195,-3.462062
La Poste,44.852996,0.485607
La Poste,45.185298,0.717557
La Poste,44.946898,4.893855
La Poste,46.339899,2.60231
La Poste,44.556294,4.750628
La Poste,44.37704,4.699414
La Poste,44.9364,4.894805
La Poste,49.089192,0.593598
La Poste,49.026595,1.14682
La Poste,49.279301,1.77803572
La Poste,49.212898,1.171096
La Poste,49.103295,1.452393
La Poste,49.092298,1.482247
La Poste,48.445895,1.483398
La Poste,48.072386,1.345324
La Poste,48.609367,1.676744
La Poste,48.429006,1.474271
La Poste,48.719861,1.369841
La Poste,46.125094,3.425828
La Poste,44.126779,4.081189
La Poste,44.162273,4.622943
La Poste,43.806045,4.643616
La Poste,43.533843,4.138909
La Poste,44.011728,4.416275
La Poste,43.960897,4.781539
La Poste,43.840599,4.359577
La Poste,43.667196,1.429428
La Poste,43.608796,1.49389
La Poste,43.634693,1.394896
La Poste,43.600499,1.446778
La Poste,43.609991,1.329962
La Poste,43.537092,1.346147
La Poste,43.463699,1.325158
La Poste,43.520891,1.40217
La Poste,43.547997,1.471989
La Poste,43.108897,0.722578
La Poste,43.554692,1.532419
La Poste,43.604994,1.444679
La Poste,43.582895,1.346057
La Poste,43.657492,1.482968
La Poste,43.600691,1.476051
La Poste,43.610795,1.436448
La Poste,43.636091,1.464068
La Poste,43.602791,1.45446
La Poste,43.586998,1.446741
La Poste,43.619397,1.469359
La Poste,43.573993,1.462236
La Poste,43.550597,1.507848
La Poste,44.742791,-1.097435
La Poste,44.660292,-1.168503
La Poste,44.844791,-0.576754
La Poste,44.807699,-0.560383
La Poste,44.85129,-0.645705
La Poste,44.910997,-0.631029
La Poste,44.839896,-0.583303
La Poste,44.881495,-0.613446
La Poste,44.855091,-0.518033
La Poste,44.772395,-0.613848
La Poste,44.553435,-0.248209
La Poste,44.902471,-0.220864
La Poste,44.916893,-0.243587
La Poste,44.871858,-0.5201789
La Poste,44.841595,-0.649231
La Poste,44.802291,-0.633759
La Poste,43.831999,5.785918
La Poste,44.994289,-0.441187
La Poste,44.894649,-0.71507
La Poste,44.812691,-0.590508
La Poste,44.631091,-1.148839
La Poste,44.843316,-0.555214
La Poste,44.855293,-0.571721
La Poste,44.821195,-0.57254
La Poste,44.7816,-0.5667
La Poste,44.795992,-0.666972
La Poste,44.851499,-0.609572
La Poste,43.349189,3.22113
La Poste,43.6324,3.8974
La Poste,43.62676,3.434338
La Poste,43.448397,3.751654
La Poste,43.568695,3.904125
La Poste,43.672393,4.131221
La Poste,43.618194,4.009697
La Poste,43.425241,3.601254
La Poste,43.603892,3.875116
La Poste,43.577097,3.828633
La Poste,43.627047,3.875092
La Poste,43.607497,3.890776
La Poste,43.342498,3.212648
La Poste,43.631496,3.856218
La Poste,48.024353,-1.744777
La Poste,48.118591,-1.604207
La Poste,48.113999,-1.680392
La Poste,48.153986,-1.684181
La Poste,48.124396,-1.209063
La Poste,48.130199,-1.632446
La Poste,48.108999,-1.69332
La Poste,48.090894,-1.69223
La Poste,48.120894,-1.706133
La Poste,48.130993,-1.658665
La Poste,48.109598,-1.68007
La Poste,48.087893,-1.674193
La Poste,47.411694,0.97932
La Poste,47.342617,0.715238
La Poste,46.7279649,-2.3521798
La Poste,43.586492,1.533628
La Poste,47.212999,-1.729711
La Poste,47.211291,-1.64942
La Poste,43.137414,6.232722
La Poste,49.355358,0.818621
La Poste,46.118997,4.960829
La Poste,47.247794,-1.522143
La Poste,49.366897,6.148239
La Poste,49.327335,2.460885
La Poste,45.749293,3.11062
La Poste,50.135298,4.828249
La Poste,45.763599,4.856477
La Poste,48.9105403,2.35854788
La Poste,48.813994,2.384211
La Poste,48.433555,-4.621377
La Poste,43.400787,1.71507
La Poste,43.616098,3.825741
La Poste,43.491582,0.929343
La Poste,48.988963,1.812343
La Poste,45.634699,4.855025
La Poste,49.434498,3.964872
La Poste,50.523063,3.113445
La Poste,43.656239,3.550121
La Poste,48.655258,7.606718
La Poste,50.616109,3.232397
La Poste,45.123197,5.69947
La Poste,49.663791,1.935694
La Poste,50.503191,3.451989
La Poste,43.677914,3.982178
La Poste,47.930272,2.926109
La Poste,45.671591,4.898851
La Poste,48.8298067,2.56706093
La Poste,47.454524,0.708279
La Poste,43.522601,5.256778
La Poste,47.863166,2.22257
La Poste,50.668758,2.970625
La Poste,46.794712,4.81675
La Poste,43.279591,5.417968
La Poste,43.346399,5.462528
La Poste,43.191996,-0.609024
La Poste,48.744196,7.36216
La Poste,48.863098,2.506948
La Poste,43.730498,3.320695
La Poste,48.9947999,2.41645389
La Poste,43.420229,5.234547
La Poste,48.450598,1.46263
La Poste,45.2832,5.881
La Poste,45.43203,6.023991
La Poste,45.751286,5.174847
La Poste,47.296891,-1.491227
La Poste,45.823887,4.950582
La Poste,48.3823969,2.95386498
La Poste,48.792339,1.603692
La Poste,48.975195,1.713316
La Poste,46.79103,-2.064015
La Poste,45.821891,1.239048
La Poste,48.609493,2.305321
La Poste,44.349094,-1.074062
La Poste,45.088152,5.683181
La Poste,43.745017,7.429255
La Poste,48.583198,7.772068
La Poste,43.299593,5.384753
La Poste,48.699694,6.133428
La Poste,47.402124,0.596324
La Poste,44.683086,-1.014796
La Poste,44.549226,-0.868613
La Poste,48.790035,2.655382
La Poste,49.151696,6.151388
La Poste,48.900079,2.810553
La Poste,46.179193,5.325461
La Poste,47.342569,0.616677
La Poste,43.309096,5.440178
La Poste,50.588366,3.112217
La Poste,44.912893,-0.426244
La Poste,47.801997,7.174658
La Poste,50.529294,2.931719
La Poste,45.180295,5.716789
La Poste,47.758685,7.27825
La Poste,48.692479,7.883671
La Poste,48.8059,2.455476
La Poste,49.2543,3.090737
La Poste,44.728895,-0.600054
La Poste,43.6109,3.877272
La Poste,47.5906049,0.90202
La Poste,47.368873,0.72966806
La Poste,45.632604,5.147328
La Poste,47.733697,-3.42999
La Poste,49.20574,6.696757
La Poste,50.197107,3.840377
La Poste,50.300493,3.390259
La Poste,50.363892,3.112616
La Poste,50.639317,2.401021
La Poste,50.5038,2.4696
La Poste,45.849798,5.057299
La Poste,45.728499,4.87744
La Poste,48.878396,2.587446
La Poste,48.94833,2.037434
La Poste,48.80365,2.153591
La Poste,43.250956,6.536833
La Poste,48.562698,2.430449
La Poste,48.8628,2.1955
La Poste,48.9254,2.5222
La Poste,43.5457813,6.93849
La Poste,43.743,7.312849
La Poste,49.306045,6.103392
La Poste,50.639692,3.013507
La Poste,49.521996,0.111195
La Poste,48.5961,2.5819
La Poste,48.895673,-0.197508
La Poste,50.6725,3.219545
La Poste,47.252872,-1.557577
La Poste,43.612296,1.448276
La Poste,47.390091,0.686994
La Poste,51.0196,2.3873
La Poste,50.250197,3.918567
La Poste,45.8365357,4.615922
La Poste,47.2616732,-2.2564448
La Poste,43.7238,7.106928
La Poste,43.678088,7.220194
La Poste,48.725321,4.585428
La Poste,50.614797,3.012127
La Poste,43.3104,6.6373
La Poste,47.011291,0.083804
La Poste,48.674294,2.535145
La Poste,43.387943,5.229315
La Poste,43.285399,5.383617
La Poste,43.594192,6.927195
La Poste,49.154649,1.78678
La Poste,43.253083,5.423263
La Poste,45.646478,4.811558
La Poste,43.5573973,1.38092976
La Poste,47.787279,7.506637
La Poste,47.389798,0.71978
La Poste,49.377681,2.415328
La Poste,50.002495,2.648867
La Poste,49.413395,1.137385
La Poste,44.978095,-1.075981
La Poste,45.451998,4.381857
La Poste,43.838896,1.392567
La Poste,43.589398,1.378331
La Poste,46.100351,3.200717
La Poste,43.427856,6.433673
La Poste,43.67842,1.531316
La Poste,49.884692,2.321061
La Poste,47.585455,1.375875
La Poste,48.858238,1.43964
La Poste,48.040896,-1.705753
La Poste,45.056396,5.670094
La Poste,47.769793,7.304377
La Poste,49.006592,6.204347
La Poste,45.834992,4.846668
La Poste,45.195453,0.779654
La Poste,49.499837,5.732372
La Poste,48.978594,1.912153
La Poste,47.287096,5.063217
La Poste,43.405897,3.694638
La Poste,48.534493,-2.772092
La Poste,43.734126,7.418477
La Poste,47.438187,-1.50018
La Poste,47.148574,-1.533216
La Poste,43.598924,1.232174
La Poste,47.634251,7.478191
La Poste,49.145255,1.980181
La Poste,43.738531,7.425498
La Poste,44.905898,-0.668515
La Poste,47.86484,7.348735
La Poste,48.342155,7.307872
La Poste,47.261202,-1.663951
La Poste,50.418795,3.016207
La Poste,43.465274,5.352038
La Poste,48.561705,2.300515
La Poste,47.144042,2.216779
La Poste,43.376439,5.605462
La Poste,43.618,3.8975
La Poste,49.118898,6.876209
La Poste,47.192418,5.389532
La Poste,43.265918,-0.188135
La Poste,43.450824,4.429437
La Poste,43.780592,1.360123
La Poste,44.868299,-0.635608
La Poste,45.786595,4.924667
La Poste,43.3154,3.471992
La Poste,47.3420918,1.17826637
La Poste,50.551198,3.03052
La Poste,45.25714,4.705523
La Poste,47.3708,-1.1845
La Poste,49.309293,2.73081501
La Poste,46.784391,4.433529
La Poste,49.408739,2.249526
La Poste,47.1818484,5.80932284
La Poste,48.843068,2.066492
La Poste,49.4272,2.6407
La Poste,47.601933,2.02421
La Poste,45.877296,1.237849
La Poste,44.848293,-0.463662
La Poste,50.772399,3.045107
La Poste,48.871498,7.477481
La Poste,47.744695,7.398104
La Poste,47.737787,7.147046
La Poste,48.590652,3.555158
La Poste,50.458794,2.614367
La Poste,49.061191,6.161386
La Poste,49.475581,5.957239
La Poste,43.312264,3.416045
La Poste,49.369009,5.89289
La Poste,48.931396,2.497337
La Poste,48.068362,2.051818
La Poste,47.825843,1.696437
La Poste,49.249954,5.940994
La Poste,43.562396,3.951038
La Poste,45.739291,4.971139
La Poste,49.139112,2.809653
La Poste,43.595525,7.091238
La Poste,47.359297,-1.94459
La Poste,45.123093,4.986128
La Poste,49.095389,2.756257
La Poste,43.514892,1.495621
La Poste,43.660399,4.015169
La Poste,43.7274675,1.04814928
La Poste,45.807469,4.752498
La Poste,48.7881023,0.85144341
La Poste,47.28229,0.649953
La Poste,49.03771,1.581591
La Poste,47.1792532,-1.62052
La Poste,46.168194,6.319757
La Poste,43.753692,-1.326725
La Poste,43.726906,1.412238
La Poste,47.216839,-1.465488
La Poste,45.854996,4.680945
La Poste,47.7153993,1.61190964
La Poste,50.706491,1.593117
La Poste,47.926921,0.189587
La Poste,45.935294,4.715647
La Poste,43.706696,7.331168
La Poste,42.789821,3.034744
La Poste,43.58307,3.759576
La Poste,45.906295,6.133299
La Poste,49.318328,2.321183
La Poste,49.1181557,6.17556326
La Poste,49.528906,0.358275
La Poste,47.957894,7.303047
La Poste,47.893163,2.021764
La Poste,47.919626,1.829865
La Poste,43.642198,7.006242
La Poste,43.72813,7.41787
La Poste,49.325124,5.92646
La Poste,49.44153,6.354226
La Poste,47.726291,7.32128
La Poste,49.8606,2.239719
La Poste,43.575496,7.017529
La Poste,47.655753,7.45645
La Poste,48.1642,7.545007
La Poste,46.740215,-1.607599
La Poste,48.566996,2.17005
La Poste,47.0328735,2.65253835
La Poste,43.720358,1.298338
La Poste,48.980896,2.059259
La Poste,50.103929,3.543608
La Poste,43.294407,1.226534
Mondial Relay,45.49012,4.55114
Mondial Relay,48.94788,3.13298
Mondial Relay,43.49989,6.64485
Mondial Relay,48.52436,7.48618
Mondial Relay,45.825,1.22982
Mondial Relay,48.12589,-1.69088
Mondial Relay,43.32516,5.45396
Mondial Relay,47.38123,0.73408
Mondial Relay,48.80933,2.29623
Mondial Relay,47.04476,2.98793
Mondial Relay,44.12169,0.87766
Mondial Relay,48.68061,2.40146
Mondial Relay,45.59402,5.77721
Mondial Relay,50.6275,3.04419
Mondial Relay,43.95968,4.75894
Mondial Relay,47.02417,4.84242
Mondial Relay,43.70744,-1.02284
Mondial Relay,48.82538,2.34686
Mondial Relay,49.2032,-0.37913
Mondial Relay,48.84975,2.30849
Mondial Relay,44.41108,4.91769
Mondial Relay,43.62896,3.7668
Mondial Relay,48.70559,6.17631
Mondial Relay,45.7464,4.00301
Mondial Relay,47.65628,5.28871
Mondial Relay,43.25146,6.53305
Mondial Relay,49.03412,2.34297
Mondial Relay,48.80187,2.57449
Mondial Relay,48.5665,2.43488
Mondial Relay,48.81988,2.48217
Mondial Relay,44.24674,0.64243
Mondial Relay,45.45332,-0.43989
Mondial Relay,48.91829,2.40475
Mondial Relay,43.9591,4.72975
Mondial Relay,50.73302,1.62452
Mondial Relay,46.40157,0.72244
Mondial Relay,48.98137,1.91323
Mondial Relay,43.50129,6.1451
Mondial Relay,49.37016,1.38123
Mondial Relay,45.43787,4.39131
Mondial Relay,49.93933,1.62491
Mondial Relay,48.81403,2.1918
Mondial Relay,43.61812,7.12837
Mondial Relay,49.6967,4.87501
Mondial Relay,45.63952,4.84009
Mondial Relay,43.28133,5.44323
Mondial Relay,47.04723,-1.63709
Mondial Relay,47.96036,6.83366
Mondial Relay,48.84053,2.28618
Mondial Relay,48.08193,-1.83693
Mondial Relay,47.56575,1.37211
Mondial Relay,49.89169,2.29209
Mondial Relay,48.90489,2.49937
Mondial Relay,43.66024,6.92366
Mondial Relay,43.77564,2.18837
Mondial Relay,48.55171,3.29699
Mondial Relay,44.08739,3.05757
Mondial Relay,48.8525,2.40576
Mondial Relay,49.92964,1.10058
Mondial Relay,48.28357,-3.42307
Mondial Relay,49.91393,2.23385
Mondial Relay,48.63795,7.4381
Mondial Relay,48.65804,-4.17467
Mondial Relay,49.08234,2.07209
Mondial Relay,48.8638,2.40008
Mondial Relay,47.26673,-2.25373
Mondial Relay,46.72073,2.50418
Mondial Relay,49.01451,0.15376
Mondial Relay,43.57965,4.9999
Mondial Relay,48.66377,5.88723
Mondial Relay,47.42179,-0.57617
Mondial Relay,47.20222,-1.548
Mondial Relay,45.58692,5.19275
Mondial Relay,45.34574,4.80257
Mondial Relay,45.47698,4.5125
Mondial Relay,48.58021,-3.86657
Mondial Relay,48.83049,2.37757
Mondial Relay,44.82793,-0.11422
Mondial Relay,49.04337,3.95227
Mondial Relay,43.64157,7.13307
Mondial Relay,44.92611,-0.48894
Mondial Relay,43.253,2.99608
Mondial Relay,49.30007,2.63964
Mondial Relay,41.90719,8.82298
Mondial Relay,48.87614,2.41753
Mondial Relay,48.99897,1.68412
Mondial Relay,46.23225,-0.58395
Mondial Relay,45.02624,-0.45391
Mondial Relay,49.69778,4.42056
Mondial Relay,48.94044,2.47106
Mondial Relay,44.47454,4.68809
Mondial Relay,48.64381,2.40829
Mondial Relay,48.97518,2.33638
Mondial Relay,49.40514,6.2431
Mondial Relay,48.86159,2.38298
Mondial Relay,43.28415,5.54544
Mondial Relay,48.89163,2.40405
Mondial Relay,49.25119,3.91029
Mondial Relay,48.78661,2.30127
Mondial Relay,50.25125,3.91898
Mondial Relay,48.81433,2.28637
Mondial Relay,47.18734,-1.68736
Mondial Relay,48.84895,2.55658
Mondial Relay,48.83457,2.28852
Mondial Relay,43.60807,3.88697
Mondial Relay,47.35535,-0.85746
Mondial Relay,49.23339,1.22094
Mondial Relay,43.55294,6.95669
Mondial Relay,48.91423,2.39213
Mondial Relay,48.2424,-1.56276
Mondial Relay,49.03044,1.15296
Mondial Relay,45.33538,3.85297
Mondial Relay,48.94373,2.2281
Mondial Relay,48.95413,1.86062
Mondial Relay,50.0471,3.32498
Mondial Relay,48.4757,2.554
Mondial Relay,47.27406,-2.21467
Mondial Relay,50.17386,3.21451
Mondial Relay,48.89148,2.35967
Mondial Relay,48.84291,2.30676
Mondial Relay,45.52291,4.54145
Mondial Relay,43.29764,5.37663
Mondial Relay,44.72051,-1.07197
